participation_id,user_id,team,medal,abs_score,full_name,task_name,contest_id,last_submission_ts,consecutive_submission_count,time_spent_for_the_task
283,143,KGZ,3,263.76,Talantbek Zhenishbek uulu,shoes,2,2019-08-06 06:33:49.359545,9,01:33:49.359545
283,143,KGZ,3,263.76,Talantbek Zhenishbek uulu,rect,2,2019-08-06 06:58:32.04189,1,00:24:42.682345
283,143,KGZ,3,263.76,Talantbek Zhenishbek uulu,split,2,2019-08-06 07:50:48.828813,7,00:52:16.786923
283,143,KGZ,3,263.76,Talantbek Zhenishbek uulu,rect,2,2019-08-06 09:01:48.400394,3,01:10:59.571581
286,143,KGZ,3,263.76,Talantbek Zhenishbek uulu,line,1,2019-08-08 06:31:26.323667,3,01:11:26.323667
286,143,KGZ,3,263.76,Talantbek Zhenishbek uulu,vision,1,2019-08-08 08:35:19.844156,13,02:03:53.520489
286,143,KGZ,3,263.76,Talantbek Zhenishbek uulu,line,1,2019-08-08 10:32:12.019251,11,01:56:52.175095
284,144,,,,,split,2,2019-08-06 06:47:07.699333,9,01:47:07.699333
284,144,,,,,shoes,2,2019-08-06 07:57:24.841287,8,01:10:17.141954
284,144,,,,,rect,2,2019-08-06 09:52:30.442525,5,01:55:05.601238
287,144,,,,,walk,1,2019-08-08 08:31:20.805041,10,03:11:20.805041
287,144,,,,,line,1,2019-08-08 09:22:50.84702,1,00:51:30.041979
287,144,,,,,walk,1,2019-08-08 10:19:09.19654,2,00:56:18.34952
285,145,KGZ,3,296.91,Omurbek Dzhamalov,shoes,2,2019-08-06 06:15:42.514909,6,01:15:42.514909
285,145,KGZ,3,296.91,Omurbek Dzhamalov,rect,2,2019-08-06 07:54:24.629058,1,01:38:42.114149
285,145,KGZ,3,296.91,Omurbek Dzhamalov,split,2,2019-08-06 08:24:28.18864,5,00:30:03.559582
285,145,KGZ,3,296.91,Omurbek Dzhamalov,rect,2,2019-08-06 09:02:36.781035,6,00:38:08.592395
285,145,KGZ,3,296.91,Omurbek Dzhamalov,split,2,2019-08-06 09:47:44.190597,3,00:45:07.409562
288,145,KGZ,3,296.91,Omurbek Dzhamalov,line,1,2019-08-08 07:24:35.498016,2,02:04:35.498016
288,145,KGZ,3,296.91,Omurbek Dzhamalov,vision,1,2019-08-08 08:10:30.613248,6,00:45:55.115232
288,145,KGZ,3,296.91,Omurbek Dzhamalov,walk,1,2019-08-08 09:54:43.893093,21,01:44:13.279845
288,145,KGZ,3,296.91,Omurbek Dzhamalov,line,1,2019-08-08 10:05:11.837247,5,00:10:27.944154
288,145,KGZ,3,296.91,Omurbek Dzhamalov,vision,1,2019-08-08 10:32:33.234072,8,00:27:21.396825
289,146,,,,,rect,2,2019-08-06 06:58:53.65621,4,01:58:53.65621
289,146,,,,,shoes,2,2019-08-06 08:03:25.611869,9,01:04:31.955659
289,146,,,,,split,2,2019-08-06 09:40:44.373932,7,01:37:18.762063
290,146,,,,,vision,1,2019-08-08 06:45:20.887198,6,01:25:20.887198
290,146,,,,,walk,1,2019-08-08 08:06:00.090034,3,01:20:39.202836
290,146,,,,,line,1,2019-08-08 10:06:02.506604,9,02:00:02.41657
290,146,,,,,walk,1,2019-08-08 10:19:56.001742,5,00:13:53.495138
290,146,,,,,line,1,2019-08-08 10:31:29.164963,2,00:11:33.163221
291,147,,,,,shoes,2,2019-08-06 05:51:50.792252,6,00:51:50.792252
291,147,,,,,rect,2,2019-08-06 06:26:24.735095,2,00:34:33.942843
291,147,,,,,split,2,2019-08-06 08:13:28.509523,4,01:47:03.774428
291,147,,,,,rect,2,2019-08-06 08:13:49.522807,1,00:00:21.013284
291,147,,,,,split,2,2019-08-06 08:25:33.075078,2,00:11:43.552271
291,147,,,,,rect,2,2019-08-06 09:57:49.606794,5,01:32:16.531716
294,147,,,,,vision,1,2019-08-08 07:49:27.428879,4,02:29:27.428879
294,147,,,,,line,1,2019-08-08 09:40:00.307345,3,01:50:32.878466
294,147,,,,,vision,1,2019-08-08 10:20:55.654917,3,00:40:55.347572
294,147,,,,,line,1,2019-08-08 10:31:06.800676,1,00:10:11.145759
292,148,,,,,shoes,2,2019-08-06 07:13:50.075733,4,02:13:50.075733
292,148,,,,,rect,2,2019-08-06 08:45:56.456006,2,01:32:06.380273
292,148,,,,,split,2,2019-08-06 09:38:24.688017,3,00:52:28.232011
295,148,,,,,line,1,2019-08-08 07:42:38.770578,4,02:22:38.770578
295,148,,,,,vision,1,2019-08-08 10:02:37.283347,2,02:19:58.512769
295,148,,,,,line,1,2019-08-08 10:16:50.487865,1,00:14:13.204518
293,149,,,,,split,2,2019-08-06 05:38:46.023765,2,00:38:46.023765
293,149,,,,,shoes,2,2019-08-06 06:20:26.121961,3,00:41:40.098196
293,149,,,,,split,2,2019-08-06 06:56:23.250348,6,00:35:57.128387
293,149,,,,,rect,2,2019-08-06 07:36:31.275526,2,00:40:08.025178
293,149,,,,,shoes,2,2019-08-06 07:48:37.313439,1,00:12:06.037913
293,149,,,,,split,2,2019-08-06 08:11:11.059315,2,00:22:33.745876
293,149,,,,,rect,2,2019-08-06 08:43:07.30032,4,00:31:56.241005
293,149,,,,,split,2,2019-08-06 09:48:57.67068,5,01:05:50.37036
296,149,,,,,line,1,2019-08-08 06:49:48.05822,8,01:29:48.05822
296,149,,,,,vision,1,2019-08-08 09:07:17.237413,13,02:17:29.179193
296,149,,,,,walk,1,2019-08-08 09:38:51.311945,5,00:31:34.074532
296,149,,,,,line,1,2019-08-08 10:04:40.339795,6,00:25:49.02785
297,150,ITA,3,294.27,Alessandro Bortolin,rect,2,2019-08-06 06:14:14.899172,1,01:14:14.899172
297,150,ITA,3,294.27,Alessandro Bortolin,shoes,2,2019-08-06 07:21:33.875087,5,01:07:18.975915
297,150,ITA,3,294.27,Alessandro Bortolin,split,2,2019-08-06 07:55:17.465848,3,00:33:43.590761
297,150,ITA,3,294.27,Alessandro Bortolin,rect,2,2019-08-06 08:57:21.704059,2,01:02:04.238211
297,150,ITA,3,294.27,Alessandro Bortolin,split,2,2019-08-06 09:48:12.217298,16,00:50:50.513239
297,150,ITA,3,294.27,Alessandro Bortolin,shoes,2,2019-08-06 09:49:05.766742,1,00:00:53.549444
297,150,ITA,3,294.27,Alessandro Bortolin,split,2,2019-08-06 09:52:22.593629,1,00:03:16.826887
297,150,ITA,3,294.27,Alessandro Bortolin,shoes,2,2019-08-06 09:53:44.817807,1,00:01:22.224178
297,150,ITA,3,294.27,Alessandro Bortolin,split,2,2019-08-06 09:54:09.889492,1,00:00:25.071685
297,150,ITA,3,294.27,Alessandro Bortolin,shoes,2,2019-08-06 09:55:29.99648,1,00:01:20.106988
297,150,ITA,3,294.27,Alessandro Bortolin,split,2,2019-08-06 09:56:48.591888,2,00:01:18.595408
298,150,ITA,3,294.27,Alessandro Bortolin,walk,1,2019-08-08 06:17:24.381037,1,00:57:24.381037
298,150,ITA,3,294.27,Alessandro Bortolin,line,1,2019-08-08 07:14:34.658131,3,00:57:10.277094
298,150,ITA,3,294.27,Alessandro Bortolin,vision,1,2019-08-08 09:26:59.193472,2,02:12:24.535341
298,150,ITA,3,294.27,Alessandro Bortolin,line,1,2019-08-08 10:26:11.561666,3,00:59:12.368194
299,151,,,,,rect,2,2019-08-06 07:00:24.662493,1,02:00:24.662493
299,151,,,,,shoes,2,2019-08-06 07:29:52.021193,3,00:29:27.3587
299,151,,,,,split,2,2019-08-06 08:33:35.805086,15,01:03:43.783893
299,151,,,,,rect,2,2019-08-06 09:16:19.50879,6,00:42:43.703704
299,151,,,,,split,2,2019-08-06 09:57:11.373309,9,00:40:51.864519
302,151,,,,,walk,1,2019-08-08 07:05:51.605649,1,01:45:51.605649
302,151,,,,,line,1,2019-08-08 09:32:42.492642,10,02:26:50.886993
302,151,,,,,vision,1,2019-08-08 10:06:50.270574,4,00:34:07.777932
302,151,,,,,line,1,2019-08-08 10:15:42.511979,1,00:08:52.241405
300,152,ITA,3,323.02,Federico Stazi,shoes,2,2019-08-06 05:33:12.238349,3,00:33:12.238349
300,152,ITA,3,323.02,Federico Stazi,split,2,2019-08-06 06:18:27.222626,3,00:45:14.984277
300,152,ITA,3,323.02,Federico Stazi,rect,2,2019-08-06 09:43:02.171788,6,03:24:34.949162
303,152,ITA,3,323.02,Federico Stazi,vision,1,2019-08-08 07:04:11.715128,6,01:44:11.715128
303,152,ITA,3,323.02,Federico Stazi,line,1,2019-08-08 08:56:28.645033,15,01:52:16.929905
303,152,ITA,3,323.02,Federico Stazi,walk,1,2019-08-08 10:11:39.881851,11,01:15:11.236818
303,152,ITA,3,323.02,Federico Stazi,vision,1,2019-08-08 10:23:12.946882,6,00:11:33.065031
303,152,ITA,3,323.02,Federico Stazi,line,1,2019-08-08 10:33:45.379772,3,00:10:32.43289
301,153,ITA,3,319.67,Fabrizio Brioni,shoes,2,2019-08-06 05:36:31.183767,1,00:36:31.183767
301,153,ITA,3,319.67,Fabrizio Brioni,split,2,2019-08-06 06:41:27.89997,3,01:04:56.716203
301,153,ITA,3,319.67,Fabrizio Brioni,rect,2,2019-08-06 09:43:37.590228,17,03:02:09.690258
304,153,ITA,3,319.67,Fabrizio Brioni,line,1,2019-08-08 07:50:02.285416,12,02:30:02.285416
304,153,ITA,3,319.67,Fabrizio Brioni,vision,1,2019-08-08 08:28:58.553489,7,00:38:56.268073
304,153,ITA,3,319.67,Fabrizio Brioni,line,1,2019-08-08 09:35:30.891717,11,01:06:32.338228
304,153,ITA,3,319.67,Fabrizio Brioni,walk,1,2019-08-08 10:32:43.657278,4,00:57:12.765561
305,154,,,,,rect,2,2019-08-06 06:45:11.026204,5,01:45:11.026204
305,154,,,,,shoes,2,2019-08-06 08:13:35.45113,16,01:28:24.424926
305,154,,,,,split,2,2019-08-06 09:58:51.019956,13,01:45:15.568826
306,154,,,,,line,1,2019-08-08 07:08:39.119334,11,01:48:39.119334
306,154,,,,,vision,1,2019-08-08 08:46:29.858839,6,01:37:50.739505
306,154,,,,,walk,1,2019-08-08 09:47:53.655818,5,01:01:23.796979
306,154,,,,,line,1,2019-08-08 10:29:38.965851,2,00:41:45.310033
307,155,,,,,shoes,2,2019-08-06 06:07:04.219501,3,01:07:04.219501
307,155,,,,,split,2,2019-08-06 08:00:29.841353,5,01:53:25.621852
307,155,,,,,rect,2,2019-08-06 09:54:44.32451,2,01:54:14.483157
310,155,,,,,line,1,2019-08-08 06:53:11.573335,2,01:33:11.573335
310,155,,,,,vision,1,2019-08-08 10:08:43.253504,5,03:15:31.680169
308,156,,,,,shoes,2,2019-08-06 06:51:07.478177,4,01:51:07.478177
308,156,,,,,rect,2,2019-08-06 09:59:11.89628,6,03:08:04.418103
311,156,,,,,line,1,2019-08-08 06:20:26.105063,1,01:00:26.105063
311,156,,,,,walk,1,2019-08-08 10:22:03.686931,2,04:01:37.581868
309,157,,,,,shoes,2,2019-08-06 09:55:24.783417,1,04:55:24.783417
312,157,,,,,vision,1,2019-08-08 07:12:30.49764,1,01:52:30.49764
312,157,,,,,line,1,2019-08-08 09:39:09.016874,5,02:26:38.519234
312,157,,,,,vision,1,2019-08-08 09:48:14.15867,1,00:09:05.141796
312,157,,,,,line,1,2019-08-08 10:07:11.967431,4,00:18:57.808761
313,158,FRA,1,452.65,Arthur Léonard,rect,2,2019-08-06 06:45:04.317858,4,01:45:04.317858
313,158,FRA,1,452.65,Arthur Léonard,shoes,2,2019-08-06 07:35:17.439055,2,00:50:13.121197
313,158,FRA,1,452.65,Arthur Léonard,rect,2,2019-08-06 08:21:15.60358,1,00:45:58.164525
313,158,FRA,1,452.65,Arthur Léonard,split,2,2019-08-06 09:47:47.915035,3,01:26:32.311455
313,158,FRA,1,452.65,Arthur Léonard,rect,2,2019-08-06 09:57:54.357578,3,00:10:06.442543
314,158,FRA,1,452.65,Arthur Léonard,vision,1,2019-08-08 08:05:57.209835,4,02:45:57.209835
314,158,FRA,1,452.65,Arthur Léonard,line,1,2019-08-08 08:51:06.255257,3,00:45:09.045422
314,158,FRA,1,452.65,Arthur Léonard,walk,1,2019-08-08 10:33:44.93669,7,01:42:38.681433
315,159,FRA,2,409.24,Etienne Rossignol,shoes,2,2019-08-06 05:38:16.154427,6,00:38:16.154427
315,159,FRA,2,409.24,Etienne Rossignol,split,2,2019-08-06 07:08:04.584349,15,01:29:48.429922
315,159,FRA,2,409.24,Etienne Rossignol,rect,2,2019-08-06 07:52:52.94246,4,00:44:48.358111
315,159,FRA,2,409.24,Etienne Rossignol,split,2,2019-08-06 09:37:51.56543,20,01:44:58.62297
315,159,FRA,2,409.24,Etienne Rossignol,rect,2,2019-08-06 09:58:36.94907,7,00:20:45.38364
318,159,FRA,2,409.24,Etienne Rossignol,vision,1,2019-08-08 06:59:40.256706,7,01:39:40.256706
318,159,FRA,2,409.24,Etienne Rossignol,line,1,2019-08-08 07:38:28.75365,1,00:38:48.496944
318,159,FRA,2,409.24,Etienne Rossignol,walk,1,2019-08-08 08:21:33.532027,1,00:43:04.778377
318,159,FRA,2,409.24,Etienne Rossignol,line,1,2019-08-08 09:02:46.943914,6,00:41:13.411887
318,159,FRA,2,409.24,Etienne Rossignol,vision,1,2019-08-08 09:54:26.237026,5,00:51:39.293112
318,159,FRA,2,409.24,Etienne Rossignol,line,1,2019-08-08 10:22:32.633929,2,00:28:06.396903
318,159,FRA,2,409.24,Etienne Rossignol,vision,1,2019-08-08 10:33:25.689145,1,00:10:53.055216
316,160,FRA,2,329.99,Rémy Kimbrough,shoes,2,2019-08-06 06:25:44.374062,1,01:25:44.374062
316,160,FRA,2,329.99,Rémy Kimbrough,split,2,2019-08-06 07:41:39.520094,5,01:15:55.146032
316,160,FRA,2,329.99,Rémy Kimbrough,rect,2,2019-08-06 08:11:35.505142,1,00:29:55.985048
316,160,FRA,2,329.99,Rémy Kimbrough,split,2,2019-08-06 08:32:03.454674,2,00:20:27.949532
316,160,FRA,2,329.99,Rémy Kimbrough,rect,2,2019-08-06 09:18:20.080944,2,00:46:16.62627
319,160,FRA,2,329.99,Rémy Kimbrough,walk,1,2019-08-08 06:48:35.146898,1,01:28:35.146898
319,160,FRA,2,329.99,Rémy Kimbrough,vision,1,2019-08-08 07:41:59.793404,2,00:53:24.646506
319,160,FRA,2,329.99,Rémy Kimbrough,walk,1,2019-08-08 08:31:07.652267,4,00:49:07.858863
319,160,FRA,2,329.99,Rémy Kimbrough,line,1,2019-08-08 10:32:17.79996,2,02:01:10.147693
317,161,FRA,2,362.69,Hugo Peyraud-Magnin,shoes,2,2019-08-06 06:33:19.055378,3,01:33:19.055378
317,161,FRA,2,362.69,Hugo Peyraud-Magnin,split,2,2019-08-06 08:07:58.816093,13,01:34:39.760715
317,161,FRA,2,362.69,Hugo Peyraud-Magnin,shoes,2,2019-08-06 08:14:33.288005,1,00:06:34.471912
317,161,FRA,2,362.69,Hugo Peyraud-Magnin,split,2,2019-08-06 08:49:12.616532,12,00:34:39.328527
317,161,FRA,2,362.69,Hugo Peyraud-Magnin,rect,2,2019-08-06 09:42:31.699585,4,00:53:19.083053
320,161,FRA,2,362.69,Hugo Peyraud-Magnin,vision,1,2019-08-08 06:08:01.870907,3,00:48:01.870907
320,161,FRA,2,362.69,Hugo Peyraud-Magnin,line,1,2019-08-08 07:00:54.804754,2,00:52:52.933847
320,161,FRA,2,362.69,Hugo Peyraud-Magnin,vision,1,2019-08-08 07:47:32.542534,3,00:46:37.73778
320,161,FRA,2,362.69,Hugo Peyraud-Magnin,walk,1,2019-08-08 08:49:03.482608,3,01:01:30.940074
320,161,FRA,2,362.69,Hugo Peyraud-Magnin,vision,1,2019-08-08 09:08:46.826252,1,00:19:43.343644
320,161,FRA,2,362.69,Hugo Peyraud-Magnin,line,1,2019-08-08 09:14:41.295943,1,00:05:54.469691
320,161,FRA,2,362.69,Hugo Peyraud-Magnin,vision,1,2019-08-08 10:03:44.591432,1,00:49:03.295489
320,161,FRA,2,362.69,Hugo Peyraud-Magnin,walk,1,2019-08-08 10:13:19.59612,3,00:09:35.004688
320,161,FRA,2,362.69,Hugo Peyraud-Magnin,line,1,2019-08-08 10:22:24.710957,2,00:09:05.114837
320,161,FRA,2,362.69,Hugo Peyraud-Magnin,vision,1,2019-08-08 10:22:34.502199,1,00:00:09.791242
320,161,FRA,2,362.69,Hugo Peyraud-Magnin,line,1,2019-08-08 10:31:37.5978,1,00:09:03.095601
321,162,,,,,rect,2,2019-08-06 06:33:20.849856,2,01:33:20.849856
321,162,,,,,split,2,2019-08-06 07:16:33.934432,4,00:43:13.084576
321,162,,,,,shoes,2,2019-08-06 08:12:49.959387,5,00:56:16.024955
321,162,,,,,rect,2,2019-08-06 09:26:32.879811,1,01:13:42.920424
322,162,,,,,line,1,2019-08-08 07:08:39.345076,2,01:48:39.345076
322,162,,,,,vision,1,2019-08-08 08:34:18.083121,3,01:25:38.738045
322,162,,,,,line,1,2019-08-08 10:28:22.495167,2,01:54:04.412046
322,162,,,,,walk,1,2019-08-08 10:31:22.691543,1,00:03:00.196376
323,163,,,,,shoes,2,2019-08-06 06:04:18.331355,2,01:04:18.331355
323,163,,,,,rect,2,2019-08-06 06:52:41.263651,1,00:48:22.932296
323,163,,,,,split,2,2019-08-06 08:04:41.619944,9,01:12:00.356293
323,163,,,,,shoes,2,2019-08-06 09:34:58.32546,10,01:30:16.705516
323,163,,,,,split,2,2019-08-06 09:50:04.627188,2,00:15:06.301728
326,163,,,,,line,1,2019-08-08 06:32:27.928992,2,01:12:27.928992
326,163,,,,,vision,1,2019-08-08 10:32:16.787672,14,03:59:48.85868
324,164,,,,,shoes,2,2019-08-06 05:25:18.310663,1,00:25:18.310663
324,164,,,,,split,2,2019-08-06 06:08:51.872601,3,00:43:33.561938
324,164,,,,,rect,2,2019-08-06 06:51:00.131465,1,00:42:08.258864
324,164,,,,,split,2,2019-08-06 07:43:09.497219,1,00:52:09.365754
324,164,,,,,shoes,2,2019-08-06 09:43:58.122081,3,02:00:48.624862
324,164,,,,,rect,2,2019-08-06 09:50:39.94903,1,00:06:41.826949
324,164,,,,,shoes,2,2019-08-06 09:54:43.927943,1,00:04:03.978913
327,164,,,,,vision,1,2019-08-08 06:45:31.732821,2,01:25:31.732821
327,164,,,,,line,1,2019-08-08 07:38:50.464589,1,00:53:18.731768
327,164,,,,,vision,1,2019-08-08 07:47:22.060718,1,00:08:31.596129
327,164,,,,,walk,1,2019-08-08 09:25:31.423153,1,01:38:09.362435
327,164,,,,,line,1,2019-08-08 10:26:47.822324,2,01:01:16.399171
325,165,,,,,rect,2,2019-08-06 07:55:54.908969,4,02:55:54.908969
325,165,,,,,shoes,2,2019-08-06 09:49:21.359185,17,01:53:26.450216
328,165,,,,,line,1,2019-08-08 09:26:05.199529,7,04:06:05.199529
329,166,POL,2,337.98,Mieszko Grodzicki,rect,2,2019-08-06 08:30:40.991234,9,03:30:40.991234
329,166,POL,2,337.98,Mieszko Grodzicki,shoes,2,2019-08-06 09:26:10.083276,8,00:55:29.092042
329,166,POL,2,337.98,Mieszko Grodzicki,split,2,2019-08-06 09:58:59.555635,4,00:32:49.472359
330,166,POL,2,337.98,Mieszko Grodzicki,vision,1,2019-08-08 06:48:04.413981,1,01:28:04.413981
330,166,POL,2,337.98,Mieszko Grodzicki,line,1,2019-08-08 09:31:07.988203,11,02:43:03.574222
330,166,POL,2,337.98,Mieszko Grodzicki,walk,1,2019-08-08 10:33:40.889464,2,01:02:32.901261
331,167,POL,3,289,Marek Skiba,shoes,2,2019-08-06 08:03:14.534981,5,03:03:14.534981
331,167,POL,3,289,Marek Skiba,split,2,2019-08-06 09:22:46.679566,2,01:19:32.144585
331,167,POL,3,289,Marek Skiba,rect,2,2019-08-06 09:29:30.097188,1,00:06:43.417622
331,167,POL,3,289,Marek Skiba,split,2,2019-08-06 09:53:38.179029,5,00:24:08.081841
334,167,POL,3,289,Marek Skiba,line,1,2019-08-08 08:31:47.543227,1,03:11:47.543227
334,167,POL,3,289,Marek Skiba,vision,1,2019-08-08 09:04:05.050831,1,00:32:17.507604
334,167,POL,3,289,Marek Skiba,walk,1,2019-08-08 10:32:52.939476,10,01:28:47.888645
332,168,POL,2,334.46,Jakub Wasilewski,shoes,2,2019-08-06 06:09:46.092996,4,01:09:46.092996
332,168,POL,2,334.46,Jakub Wasilewski,rect,2,2019-08-06 08:17:06.599188,3,02:07:20.506192
332,168,POL,2,334.46,Jakub Wasilewski,split,2,2019-08-06 09:51:58.416694,15,01:34:51.817506
335,168,POL,2,334.46,Jakub Wasilewski,line,1,2019-08-08 07:54:01.756226,3,02:34:01.756226
335,168,POL,2,334.46,Jakub Wasilewski,vision,1,2019-08-08 09:16:51.170329,5,01:22:49.414103
335,168,POL,2,334.46,Jakub Wasilewski,walk,1,2019-08-08 10:26:33.795774,10,01:09:42.625445
333,169,,,,,shoes,2,2019-08-06 07:06:13.913863,12,02:06:13.913863
333,169,,,,,split,2,2019-08-06 08:32:26.450646,6,01:26:12.536783
333,169,,,,,rect,2,2019-08-06 09:41:04.87212,9,01:08:38.421474
333,169,,,,,split,2,2019-08-06 09:58:00.144746,3,00:16:55.272626
333,169,,,,,rect,2,2019-08-06 09:59:01.393838,1,00:01:01.249092
336,169,,,,,vision,1,2019-08-08 09:48:33.875245,7,04:28:33.875245
337,170,,,,,shoes,2,2019-08-06 05:12:12.33784,1,00:12:12.33784
337,170,,,,,rect,2,2019-08-06 06:57:22.155242,4,01:45:09.817402
337,170,,,,,shoes,2,2019-08-06 08:07:09.172126,9,01:09:47.016884
337,170,,,,,split,2,2019-08-06 09:49:03.163872,6,01:41:53.991746
338,170,,,,,line,1,2019-08-08 10:23:57.98415,12,05:03:57.98415
339,171,,,,,shoes,2,2019-08-06 06:09:40.492527,1,01:09:40.492527
339,171,,,,,split,2,2019-08-06 07:45:57.84231,1,01:36:17.349783
339,171,,,,,rect,2,2019-08-06 09:38:43.560494,9,01:52:45.718184
342,171,,,,,vision,1,2019-08-08 08:12:03.612031,15,02:52:03.612031
342,171,,,,,line,1,2019-08-08 09:39:47.028274,6,01:27:43.416243
342,171,,,,,walk,1,2019-08-08 10:33:10.698278,1,00:53:23.670004
340,172,,,,,shoes,2,2019-08-06 06:30:42.08561,6,01:30:42.08561
340,172,,,,,split,2,2019-08-06 07:25:37.217215,4,00:54:55.131605
340,172,,,,,rect,2,2019-08-06 09:51:51.754751,4,02:26:14.537536
343,172,,,,,vision,1,2019-08-08 07:05:29.98874,7,01:45:29.98874
343,172,,,,,line,1,2019-08-08 08:33:19.750965,3,01:27:49.762225
343,172,,,,,vision,1,2019-08-08 08:47:31.78795,2,00:14:12.036985
343,172,,,,,line,1,2019-08-08 09:38:33.175227,5,00:51:01.387277
343,172,,,,,walk,1,2019-08-08 10:30:13.304277,2,00:51:40.12905
341,173,GRC,3,315.87,Anastasios Panagopoulos,shoes,2,2019-08-06 06:10:03.318198,7,01:10:03.318198
341,173,GRC,3,315.87,Anastasios Panagopoulos,split,2,2019-08-06 07:28:22.160241,2,01:18:18.842043
341,173,GRC,3,315.87,Anastasios Panagopoulos,rect,2,2019-08-06 09:51:08.724226,5,02:22:46.563985
344,173,GRC,3,315.87,Anastasios Panagopoulos,walk,1,2019-08-08 07:21:19.376116,2,02:01:19.376116
344,173,GRC,3,315.87,Anastasios Panagopoulos,vision,1,2019-08-08 09:34:34.030173,10,02:13:14.654057
344,173,GRC,3,315.87,Anastasios Panagopoulos,line,1,2019-08-08 10:12:32.184152,6,00:37:58.153979
344,173,GRC,3,315.87,Anastasios Panagopoulos,vision,1,2019-08-08 10:33:10.543006,3,00:20:38.358854
345,174,GEO,1,435.75,Nikoloz Birkadze,rect,2,2019-08-06 06:46:28.467902,7,01:46:28.467902
345,174,GEO,1,435.75,Nikoloz Birkadze,shoes,2,2019-08-06 07:14:16.077331,1,00:27:47.609429
345,174,GEO,1,435.75,Nikoloz Birkadze,rect,2,2019-08-06 07:39:02.31664,5,00:24:46.239309
345,174,GEO,1,435.75,Nikoloz Birkadze,split,2,2019-08-06 08:38:05.814235,3,00:59:03.497595
345,174,GEO,1,435.75,Nikoloz Birkadze,rect,2,2019-08-06 09:22:30.431232,3,00:44:24.616997
345,174,GEO,1,435.75,Nikoloz Birkadze,split,2,2019-08-06 09:32:33.352586,2,00:10:02.921354
346,174,GEO,1,435.75,Nikoloz Birkadze,line,1,2019-08-08 07:02:49.358068,10,01:42:49.358068
346,174,GEO,1,435.75,Nikoloz Birkadze,vision,1,2019-08-08 08:44:19.726341,8,01:41:30.368273
346,174,GEO,1,435.75,Nikoloz Birkadze,line,1,2019-08-08 09:47:38.799243,13,01:03:19.072902
346,174,GEO,1,435.75,Nikoloz Birkadze,walk,1,2019-08-08 10:31:42.232931,7,00:44:03.433688
347,175,GEO,3,267.15,Bakari Gamezardashvili,shoes,2,2019-08-06 06:43:57.332916,4,01:43:57.332916
347,175,GEO,3,267.15,Bakari Gamezardashvili,split,2,2019-08-06 07:49:25.381587,9,01:05:28.048671
347,175,GEO,3,267.15,Bakari Gamezardashvili,shoes,2,2019-08-06 08:15:20.769917,1,00:25:55.38833
347,175,GEO,3,267.15,Bakari Gamezardashvili,split,2,2019-08-06 09:12:33.60648,6,00:57:12.836563
347,175,GEO,3,267.15,Bakari Gamezardashvili,rect,2,2019-08-06 09:45:14.446832,9,00:32:40.840352
347,175,GEO,3,267.15,Bakari Gamezardashvili,split,2,2019-08-06 09:52:13.42734,2,00:06:58.980508
350,175,GEO,3,267.15,Bakari Gamezardashvili,vision,1,2019-08-08 07:48:28.025948,5,02:28:28.025948
350,175,GEO,3,267.15,Bakari Gamezardashvili,line,1,2019-08-08 09:31:41.570817,4,01:43:13.544869
350,175,GEO,3,267.15,Bakari Gamezardashvili,vision,1,2019-08-08 09:35:46.644046,1,00:04:05.073229
350,175,GEO,3,267.15,Bakari Gamezardashvili,line,1,2019-08-08 09:43:14.819994,1,00:07:28.175948
350,175,GEO,3,267.15,Bakari Gamezardashvili,vision,1,2019-08-08 10:29:53.595694,5,00:46:38.7757
348,176,,,,,split,2,2019-08-06 07:59:36.170459,2,02:59:36.170459
348,176,,,,,shoes,2,2019-08-06 08:10:01.651419,1,00:10:25.48096
348,176,,,,,rect,2,2019-08-06 08:38:01.468889,2,00:27:59.81747
348,176,,,,,split,2,2019-08-06 09:46:27.548404,17,01:08:26.079515
351,176,,,,,line,1,2019-08-08 09:23:29.342242,27,04:03:29.342242
351,176,,,,,vision,1,2019-08-08 10:33:16.41742,22,01:09:47.075178
349,177,GEO,3,326.46,Teimurazi Toloraia,shoes,2,2019-08-06 06:15:03.904885,5,01:15:03.904885
349,177,GEO,3,326.46,Teimurazi Toloraia,split,2,2019-08-06 07:30:13.547488,7,01:15:09.642603
349,177,GEO,3,326.46,Teimurazi Toloraia,rect,2,2019-08-06 07:55:32.961502,4,00:25:19.414014
349,177,GEO,3,326.46,Teimurazi Toloraia,split,2,2019-08-06 08:04:09.681442,1,00:08:36.71994
349,177,GEO,3,326.46,Teimurazi Toloraia,rect,2,2019-08-06 09:18:21.499741,12,01:14:11.818299
349,177,GEO,3,326.46,Teimurazi Toloraia,split,2,2019-08-06 09:36:18.042577,5,00:17:56.542836
349,177,GEO,3,326.46,Teimurazi Toloraia,rect,2,2019-08-06 09:37:19.603144,1,00:01:01.560567
349,177,GEO,3,326.46,Teimurazi Toloraia,split,2,2019-08-06 09:46:37.084617,2,00:09:17.481473
349,177,GEO,3,326.46,Teimurazi Toloraia,rect,2,2019-08-06 09:59:27.793254,3,00:12:50.708637
349,177,GEO,3,326.46,Teimurazi Toloraia,split,2,2019-08-06 09:59:51.491715,1,00:00:23.698461
352,177,GEO,3,326.46,Teimurazi Toloraia,line,1,2019-08-08 07:36:05.586444,10,02:16:05.586444
